date,year,month,rank,title,artist,weeks
2000-05-01,2000,5,10,It Feels So Good,Sonique,16
2000-05-01,2000,5,11,I Wanna Know,Joe,19
2000-05-01,2000,5,12,Be With You,Enrique Iglesias,6
2000-05-01,2000,5,13,You Sang To Me,Marc Anthony,11
2000-05-01,2000,5,14,Try Again,Aaliyah,8
2000-05-01,2000,5,15,There You Go,P!nk,10
2000-05-01,2000,5,16,Smooth,Santana Featuring Rob Thomas,41
2000-05-01,2000,5,17,Wobble Wobble,504 Boyz,4
2000-05-01,2000,5,18,Get It On Tonite,Montell Jordan,29
2000-05-01,2000,5,19,Goodbye Earl,Dixie Chicks,8
2000-05-01,2000,5,20,This Time Around,Hanson,3
2000-05-01,2000,5,21,Never Let You Go,Third Eye Blind,16
2000-05-01,2000,5,22,Higher,Creed,27
2000-05-01,2000,5,23,Show Me The Meaning Of Being Lonely,Backstreet Boys,19
2000-05-01,2000,5,24,I Wish,Carl Thomas,7
2000-05-01,2000,5,25,Only God Knows Why,Kid Rock,12
2000-05-01,2000,5,26,Oops!...I Did It Again,Britney Spears,3
2000-05-01,2000,5,27,Party Up (Up In Here),DMX,11
2000-05-01,2000,5,28,I Turn To You,Christina Aguilera,4
2000-05-01,2000,5,29,Otherside,Red Hot Chili Peppers,13
2000-05-01,2000,5,30,I Knew I Loved You,Savage Garden,29
2000-05-01,2000,5,31,That's The Way It Is,Celine Dion,26
2000-05-01,2000,5,32,Separated,Avant,2
2000-05-01,2000,5,33,Crash And Burn,Savage Garden,5
2000-05-01,2000,5,34,Shackles (Praise You),Mary Mary,7
2000-05-01,2000,5,35,I Need To Know,Marc Anthony,35
2000-05-01,2000,5,36,The Best Day,George Strait,15
2000-05-01,2000,5,37,Bent,Matchbox Twenty,2
2000-05-01,2000,5,38,How Do You Like Me Now?!,Toby Keith,15
2000-05-01,2000,5,39,Big Pimpin',Jay-Z Featuring UGK,3
2000-05-01,2000,5,40,Buy Me A Rose,Kenny Rogers With Alison Krauss & Billy Dean,9
2000-05-01,2000,5,41,The Way You Love Me,Faith Hill,9
2000-05-01,2000,5,42,Bring It All To Me,Blaque,29
2000-05-01,2000,5,43,All The Small Things,blink-182,23
2000-05-01,2000,5,44,What A Girl Wants,Christina Aguilera,24
2000-05-01,2000,5,45,Better Off Alone,Alice Deejay,5
2000-05-01,2000,5,46,Swear It Again,Westlife,6
2000-05-01,2000,5,47,Forgot About Dre,Dr. Dre Featuring Eminem,16
2000-05-01,2000,5,48,Back At One,Brian McKnight,37
2000-05-01,2000,5,49,Someday Out Of The Blue,Elton John,3
2000-05-01,2000,5,50,Carlene,Phil Vassar,10
2000-05-01,2000,5,51,She's More,Andy Griggs,9
2000-05-01,2000,5,52,I Like It,Sammie,15
2000-05-01,2000,5,53,Broadway,Goo Goo Dolls,3
2000-05-01,2000,5,54,Graduation (Friends Forever),Vitamin C,4
2000-05-01,2000,5,55,Been There,Clint Black With Steve Wariner,12
2000-05-01,2000,5,56,Another Dumb Blonde,Hoku,12
2000-05-01,2000,5,57,The Chain Of Love,Clay Walker,4
2000-05-01,2000,5,58,Whoa!,Black Rob,10
2000-05-01,2000,5,59,Yes!,Chad Brock,5
2000-05-01,2000,5,60,Love's The Only House,Martina McBride,14
2000-05-01,2000,5,61,I Don't Wanna,Aaliyah,15
2000-05-01,2000,5,62,Best Of Me,Mya Featuring Jadakiss,4
2000-05-01,2000,5,63,Couldn't Last A Moment,Collin Raye,8
2000-05-01,2000,5,64,From The Bottom Of My Broken Heart,Britney Spears,15
2000-05-01,2000,5,65,Where I Wanna Be,Donell Jones,3
2000-05-01,2000,5,66,Kryptonite,3 Doors Down,5
2000-05-01,2000,5,67,You Owe Me,Nas Featuring Ginuwine,7
2000-05-01,2000,5,68,Mirror Mirror,M2M,6
2000-05-01,2000,5,69,What I Need To Do,Kenny Chesney,6
2000-05-01,2000,5,70,The Real Slim Shady,Eminem,1
2000-05-01,2000,5,71,That's What I'm Looking For,Da Brat,11
2000-05-01,2000,5,72,Purest Of Pain (A Puro Dolor),Son by Four,5
2000-05-01,2000,5,73,I Don't Wanna Kiss You Goodnight,LFO,4
2000-05-01,2000,5,74,Unconditional,Clay Davidson,7
2000-05-01,2000,5,75,It's So Hard,Big Punisher Featuring Donell Jones,3
2000-05-01,2000,5,76,Give Me You,Mary J. Blige,4
2000-05-01,2000,5,77,Let's Get Married,Jagged Edge,1
2000-05-01,2000,5,78,Whistle While You Twurk,Ying Yang Twins,8
2000-05-01,2000,5,79,Untitled (How Does It Feel),D'Angelo,16
2000-05-01,2000,5,80,The Bad Touch,Bloodhound Gang,8
2000-05-01,2000,5,81,Lessons Learned,Tracy Lawrence,15
2000-05-01,2000,5,82,It's Gonna Be Me,*NSYNC,1
2000-05-01,2000,5,83,Another Nine Minutes,Yankee Grey,2
2000-05-01,2000,5,84,More,Trace Adkins,2
2000-05-01,2000,5,85,Absolutely (Story Of A Girl),Nine Days,1
2000-05-01,2000,5,86,Back Here,BBMak,2
2000-05-01,2000,5,87,Prayin' For Daylight,Rascal Flatts,1
2000-05-01,2000,5,88,Flowers On The Wall,Eric Heatherly,2
2000-05-01,2000,5,89,Falls Apart,Sugar Ray,17
2000-05-01,2000,5,90,I Belong To You,Lenny Kravitz,7
2000-05-01,2000,5,91,Real Live Woman,Trisha Yearwood,6
2000-05-01,2000,5,92,No Mercy,Ty Herndon,6
2000-05-01,2000,5,93,Where You Are,Jessica Simpson Featuring Nick Lachey,6
2000-05-01,2000,5,94,Back At One,Mark Wills,17
2000-05-01,2000,5,95,I Need A Hot Girl,Hot Boys,12
2000-05-01,2000,5,96,"Left, Right, Left",Drama,13
2000-05-01,2000,5,97,Mr. Too Damn Good,Gerald Levert,8
2000-05-01,2000,5,98,It Was,Chely Wright,10
2000-05-01,2000,5,99,(Hot S**t) Country Grammar,Nelly,2
2000-05-01,2000,5,100,U Don't Love Me,Kumbia Kings Featuring A.B. Quintanilla,10
2000-06-01,2000,6,1,Maria Maria,Santana Featuring The Product G&B,17
2000-06-01,2000,6,2,You Sang To Me,Marc Anthony,15
2000-06-01,2000,6,3,Breathe,Faith Hill,31
2000-06-01,2000,6,4,Thong Song,Sisqo,19
2000-06-01,2000,6,5,He Wasn't Man Enough,Toni Braxton,12
2000-06-01,2000,6,6,Be With You,Enrique Iglesias,10
2000-06-01,2000,6,7,Everything You Want,Vertical Horizon,20
2000-06-01,2000,6,8,Try Again,Aaliyah,12
2000-06-01,2000,6,9,I Try,Macy Gray,16
2000-06-01,2000,6,10,I Wanna Know,Joe,23
2000-06-01,2000,6,11,The Real Slim Shady,Eminem,5
2000-06-01,2000,6,12,Oops!...I Did It Again,Britney Spears,7
2000-06-01,2000,6,13,Say My Name,Destiny's Child,24
2000-06-01,2000,6,14,Higher,Creed,31
2000-06-01,2000,6,15,Otherside,Red Hot Chili Peppers,17
2000-06-01,2000,6,16,There You Go,P!nk,14
2000-06-01,2000,6,17,I Turn To You,Christina Aguilera,8
2000-06-01,2000,6,18,Bye Bye Bye,*NSYNC,19
2000-06-01,2000,6,19,It Feels So Good,Sonique,20
2000-06-01,2000,6,20,Amazed,Lonestar,44
2000-06-01,2000,6,21,Bent,Matchbox Twenty,6
2000-06-01,2000,6,22,I Wish,Carl Thomas,11
2000-06-01,2000,6,23,Smooth,Santana Featuring Rob Thomas,45
2000-06-01,2000,6,24,Crash And Burn,Savage Garden,9
2000-06-01,2000,6,25,Big Pimpin',Jay-Z Featuring UGK,7
2000-06-01,2000,6,26,It's Gonna Be Me,*NSYNC,5
2000-06-01,2000,6,27,Better Off Alone,Alice Deejay,9
2000-06-01,2000,6,28,Party Up (Up In Here),DMX,15
2000-06-01,2000,6,29,Broadway,Goo Goo Dolls,7
2000-06-01,2000,6,30,Separated,Avant,6
2000-06-01,2000,6,31,Shackles (Praise You),Mary Mary,11
2000-06-01,2000,6,32,Yes!,Chad Brock,9
2000-06-01,2000,6,33,Never Let You Go,Third Eye Blind,20
2000-06-01,2000,6,34,Back Here,BBMak,6
2000-06-01,2000,6,35,Swear It Again,Westlife,10
2000-06-01,2000,6,36,Where I Wanna Be,Donell Jones,7
2000-06-01,2000,6,37,(Hot S**t) Country Grammar,Nelly,6
2000-06-01,2000,6,38,Let's Get Married,Jagged Edge,5
2000-06-01,2000,6,39,Absolutely (Story Of A Girl),Nine Days,5
2000-06-01,2000,6,40,Graduation (Friends Forever),Vitamin C,8
2000-06-01,2000,6,41,The Way You Love Me,Faith Hill,13
2000-06-01,2000,6,42,She's More,Andy Griggs,13
2000-06-01,2000,6,43,The Chain Of Love,Clay Walker,8
2000-06-01,2000,6,44,Only God Knows Why,Kid Rock,16
2000-06-01,2000,6,45,Show Me The Meaning Of Being Lonely,Backstreet Boys,23
2000-06-01,2000,6,46,Couldn't Last A Moment,Collin Raye,12
2000-06-01,2000,6,47,I Knew I Loved You,Savage Garden,33
2000-06-01,2000,6,48,I Need To Know,Marc Anthony,39
2000-06-01,2000,6,49,Wobble Wobble,504 Boyz,8
2000-06-01,2000,6,50,The One,Backstreet Boys,2
2000-06-01,2000,6,51,Kryptonite,3 Doors Down,9
2000-06-01,2000,6,52,How Do You Like Me Now?!,Toby Keith,19
2000-06-01,2000,6,53,The Best Day,George Strait,19
2000-06-01,2000,6,54,Unconditional,Clay Davidson,11
2000-06-01,2000,6,55,I Hope You Dance,Lee Ann Womack,4
2000-06-01,2000,6,56,Best Of Me,Mya Featuring Jadakiss,8
2000-06-01,2000,6,57,What I Need To Do,Kenny Chesney,10
2000-06-01,2000,6,58,Buy Me A Rose,Kenny Rogers With Alison Krauss & Billy Dean,13
2000-06-01,2000,6,59,Desert Rose,Sting Featuring Cheb Mami,4
2000-06-01,2000,6,60,Purest Of Pain (A Puro Dolor),Son by Four,9
2000-06-01,2000,6,61,Wifey,Next,2
2000-06-01,2000,6,62,"Jumpin', Jumpin'",Destiny's Child,4
2000-06-01,2000,6,63,Dance Tonight,Lucy Pearl,3
2000-06-01,2000,6,64,Someday Out Of The Blue,Elton John,7
2000-06-01,2000,6,65,Some Things Never Change,Tim McGraw,4
2000-06-01,2000,6,66,Prayin' For Daylight,Rascal Flatts,5
2000-06-01,2000,6,67,The Next Episode,Dr. Dre Featuring Snoop Dogg,2
2000-06-01,2000,6,68,I Need You,LeAnn Rimes,2
2000-06-01,2000,6,69,More,Trace Adkins,6
2000-06-01,2000,6,70,Mirror Mirror,M2M,10
2000-06-01,2000,6,71,What'Chu Like,Da Brat Featuring Tyrese,1
2000-06-01,2000,6,72,I'll Be,Reba McEntire,4
2000-06-01,2000,6,73,Feelin' So Good,Jennifer Lopez Featuring Big Pun & Fat Joe,14
2000-06-01,2000,6,74,With Arms Wide Open,Creed,4
2000-06-01,2000,6,75,You Owe Me,Nas Featuring Ginuwine,11
2000-06-01,2000,6,76,It's So Hard,Big Punisher Featuring Donell Jones,7
2000-06-01,2000,6,77,Flowers On The Wall,Eric Heatherly,6
2000-06-01,2000,6,78,Carlene,Phil Vassar,14
2000-06-01,2000,6,79,Another Nine Minutes,Yankee Grey,6
2000-06-01,2000,6,80,Monica,Before Dark,3
2000-06-01,2000,6,81,I Disappear,Metallica,4
2000-06-01,2000,6,82,Forgot About Dre,Dr. Dre Featuring Eminem,20
2000-06-01,2000,6,83,I Don't Wanna,Aaliyah,19
2000-06-01,2000,6,84,Been There,Clint Black With Steve Wariner,16
2000-06-01,2000,6,85,Whoa!,Black Rob,14
2000-06-01,2000,6,86,From The Bottom Of My Broken Heart,Britney Spears,19
2000-06-01,2000,6,87,Shut Up,"Trick Daddy Featuring Duece Poppito, Trina, Co",3
2000-06-01,2000,6,88,Goodbye Earl,Dixie Chicks,12
2000-06-01,2000,6,89,Nothing As It Seems,Pearl Jam,4
2000-06-01,2000,6,90,Give Me You,Mary J. Blige,8
2000-06-01,2000,6,91,I Like It,Sammie,19
2000-06-01,2000,6,92,Me Neither,Brad Paisley,4
2000-06-01,2000,6,93,Love's The Only House,Martina McBride,18
2000-06-01,2000,6,94,That's What I'm Looking For,Da Brat,15
2000-06-01,2000,6,95,This Time Around,Hanson,7
2000-06-01,2000,6,96,Whistle While You Twurk,Ying Yang Twins,12
2000-06-01,2000,6,97,3 Little Words,Nu Flavor,1
2000-06-01,2000,6,98,The Bad Touch,Bloodhound Gang,12
2000-06-01,2000,6,99,Lessons Learned,Tracy Lawrence,19
2000-06-01,2000,6,100,Love Sets You Free,Kelly Price & Friends,4
2000-07-01,2000,7,1,Be With You,Enrique Iglesias,14
2000-07-01,2000,7,2,Try Again,Aaliyah,16
2000-07-01,2000,7,3,I Turn To You,Christina Aguilera,12
2000-07-01,2000,7,4,I Wanna Know,Joe,27
2000-07-01,2000,7,5,The Real Slim Shady,Eminem,9
2000-07-01,2000,7,6,Everything You Want,Vertical Horizon,24
2000-07-01,2000,7,7,It's Gonna Be Me,*NSYNC,9
2000-07-01,2000,7,8,Breathe,Faith Hill,35
2000-07-01,2000,7,9,You Sang To Me,Marc Anthony,19
2000-07-01,2000,7,10,There You Go,P!nk,18
2000-07-01,2000,7,11,Higher,Creed,35
2000-07-01,2000,7,12,Bent,Matchbox Twenty,10
2000-07-01,2000,7,13,Thong Song,Sisqo,23
2000-07-01,2000,7,14,Oops!...I Did It Again,Britney Spears,11
2000-07-01,2000,7,15,He Wasn't Man Enough,Toni Braxton,16
2000-07-01,2000,7,16,I Try,Macy Gray,20
2000-07-01,2000,7,17,Absolutely (Story Of A Girl),Nine Days,9
2000-07-01,2000,7,18,Back Here,BBMak,10
2000-07-01,2000,7,19,Maria Maria,Santana Featuring The Product G&B,21
2000-07-01,2000,7,20,Swear It Again,Westlife,14
2000-07-01,2000,7,21,Big Pimpin',Jay-Z Featuring UGK,11
2000-07-01,2000,7,22,Yes!,Chad Brock,13
2000-07-01,2000,7,23,Say My Name,Destiny's Child,28
2000-07-01,2000,7,24,Broadway,Goo Goo Dolls,11
2000-07-01,2000,7,25,Separated,Avant,10
2000-07-01,2000,7,26,Amazed,Lonestar,48
2000-07-01,2000,7,27,I Wish,Carl Thomas,15
2000-07-01,2000,7,28,Let's Get Married,Jagged Edge,9
2000-07-01,2000,7,29,Otherside,Red Hot Chili Peppers,21
2000-07-01,2000,7,30,The One,Backstreet Boys,6
2000-07-01,2000,7,31,Wifey,Next,6
2000-07-01,2000,7,32,Smooth,Santana Featuring Rob Thomas,49
2000-07-01,2000,7,33,Where I Wanna Be,Donell Jones,11
2000-07-01,2000,7,34,Crybaby,Mariah Carey Featuring Snoop Dogg,2
2000-07-01,2000,7,35,Desert Rose,Sting Featuring Cheb Mami,8
2000-07-01,2000,7,36,(Hot S**t) Country Grammar,Nelly,10
2000-07-01,2000,7,37,"Jumpin', Jumpin'",Destiny's Child,8
2000-07-01,2000,7,38,I Hope You Dance,Lee Ann Womack,8
2000-07-01,2000,7,39,Better Off Alone,Alice Deejay,13
2000-07-01,2000,7,40,Bye Bye Bye,*NSYNC,23
2000-07-01,2000,7,41,The Next Episode,Dr. Dre Featuring Snoop Dogg,6
2000-07-01,2000,7,42,Dance Tonight,Lucy Pearl,7
2000-07-01,2000,7,43,Doesn't Really Matter,Janet,3
2000-07-01,2000,7,44,Party Up (Up In Here),DMX,19
2000-07-01,2000,7,45,Couldn't Last A Moment,Collin Raye,16
2000-07-01,2000,7,46,Crash And Burn,Savage Garden,13
2000-07-01,2000,7,47,Kryptonite,3 Doors Down,13
2000-07-01,2000,7,48,Purest Of Pain (A Puro Dolor),Son by Four,13
2000-07-01,2000,7,49,It Feels So Good,Sonique,24
2000-07-01,2000,7,50,Simple Kind Of Life,No Doubt,1
2000-07-01,2000,7,51,What'Chu Like,Da Brat Featuring Tyrese,5
2000-07-01,2000,7,52,Unconditional,Clay Davidson,15
2000-07-01,2000,7,53,The Chain Of Love,Clay Walker,12
2000-07-01,2000,7,54,I Wanna Be With You,Mandy Moore,3
2000-07-01,2000,7,55,The Way You Love Me,Faith Hill,17
2000-07-01,2000,7,56,Prayin' For Daylight,Rascal Flatts,9
2000-07-01,2000,7,57,I'll Be,Reba McEntire,8
2000-07-01,2000,7,58,Some Things Never Change,Tim McGraw,8
2000-07-01,2000,7,59,I Need You,LeAnn Rimes,6
2000-07-01,2000,7,60,Shackles (Praise You),Mary Mary,15
2000-07-01,2000,7,61,I Will Love Again,Lara Fabian,4
2000-07-01,2000,7,62,I Think God Can Explain,Splender,4
2000-07-01,2000,7,63,I Think I'm In Love With You,Jessica Simpson,1
2000-07-01,2000,7,64,What About Now,Lonestar,4
2000-07-01,2000,7,65,Flowers On The Wall,Eric Heatherly,10
2000-07-01,2000,7,66,Incomplete,Sisqo,2
2000-07-01,2000,7,67,That's The Way,Jo Dee Messina,2
2000-07-01,2000,7,68,Could I Have This Kiss Forever,Whitney Houston & Enrique Iglesias,3
2000-07-01,2000,7,69,She's More,Andy Griggs,17
2000-07-01,2000,7,70,Wobble Wobble,504 Boyz,12
2000-07-01,2000,7,71,"Same Script, Different Cast",Whitney Houston & Deborah Cox,3
2000-07-01,2000,7,72,What I Need To Do,Kenny Chesney,14
2000-07-01,2000,7,73,Whatever,Ideal Featuring Lil' Mo,4
2000-07-01,2000,7,74,It Must Be Love,Alan Jackson,2
2000-07-01,2000,7,75,With Arms Wide Open,Creed,8
2000-07-01,2000,7,76,No More,Ruff Endz,1
2000-07-01,2000,7,77,Taking You Home,Don Henley,2
2000-07-01,2000,7,78,Only God Knows Why,Kid Rock,20
2000-07-01,2000,7,79,Cold Day In July,Dixie Chicks,2
2000-07-01,2000,7,80,Mirror Mirror,M2M,14
2000-07-01,2000,7,81,I Disappear,Metallica,8
2000-07-01,2000,7,82,One Voice,Billy Gilman,3
2000-07-01,2000,7,83,More,Trace Adkins,10
2000-07-01,2000,7,84,Best Of Me,Mya Featuring Jadakiss,12
2000-07-01,2000,7,85,You'll Always Be Loved By Me,Brooks & Dunn,4
2000-07-01,2000,7,86,Buy Me A Rose,Kenny Rogers With Alison Krauss & Billy Dean,17
2000-07-01,2000,7,87,Graduation (Friends Forever),Vitamin C,12
2000-07-01,2000,7,88,Take That,"Torrey Carter Featuring Missy ""Misdemeanor"" Elliott",2
2000-07-01,2000,7,89,Shut Up,"Trick Daddy Featuring Duece Poppito, Trina, Co",7
2000-07-01,2000,7,90,It's So Hard,Big Punisher Featuring Donell Jones,11
2000-07-01,2000,7,91,Monica,Before Dark,7
2000-07-01,2000,7,92,When You Need My Love,Darryl Worley,4
2000-07-01,2000,7,93,Someday Out Of The Blue,Elton John,11
2000-07-01,2000,7,94,3 Little Words,Nu Flavor,5
2000-07-01,2000,7,95,You Owe Me,Nas Featuring Ginuwine,15
2000-07-01,2000,7,96,Carlene,Phil Vassar,18
2000-07-01,2000,7,97,Riddle,En Vogue,3
2000-07-01,2000,7,98,What You Want,DMX Featuring Sisqo,1
2000-07-01,2000,7,99,Got Beef,Snoop Dogg Presents Tha Eastsidaz Featuring Jayo Felony And Blaqthoven,1
2000-07-01,2000,7,100,Been There,Clint Black With Steve Wariner,20
2000-08-01,2000,8,1,It's Gonna Be Me,*NSYNC,14
2000-08-01,2000,8,2,Incomplete,Sisqo,7
2000-08-01,2000,8,3,Bent,Matchbox Twenty,15
2000-08-01,2000,8,4,Everything You Want,Vertical Horizon,29
2000-08-01,2000,8,5,Try Again,Aaliyah,21
2000-08-01,2000,8,6,"Jumpin', Jumpin'",Destiny's Child,13
2000-08-01,2000,8,7,I Wanna Know,Joe,32
2000-08-01,2000,8,8,Absolutely (Story Of A Girl),Nine Days,14
2000-08-01,2000,8,9,Higher,Creed,40
2000-08-01,2000,8,10,Doesn't Really Matter,Janet,8
2000-08-01,2000,8,11,He Wasn't Man Enough,Toni Braxton,21
2000-08-01,2000,8,12,There You Go,P!nk,23
2000-08-01,2000,8,13,I Need You,LeAnn Rimes,11
2000-08-01,2000,8,14,Let's Get Married,Jagged Edge,14
2000-08-01,2000,8,15,No More,Ruff Endz,6
2000-08-01,2000,8,16,Back Here,BBMak,15
2000-08-01,2000,8,17,(Hot S**t) Country Grammar,Nelly,15
2000-08-01,2000,8,18,Kryptonite,3 Doors Down,18
2000-08-01,2000,8,19,Desert Rose,Sting Featuring Cheb Mami,13
2000-08-01,2000,8,20,You Sang To Me,Marc Anthony,24
2000-08-01,2000,8,21,Wifey,Next,11
2000-08-01,2000,8,22,Breathe,Faith Hill,40
2000-08-01,2000,8,23,I Think I'm In Love With You,Jessica Simpson,6
2000-08-01,2000,8,24,Be With You,Enrique Iglesias,19
2000-08-01,2000,8,25,I Turn To You,Christina Aguilera,17
2000-08-01,2000,8,26,The Next Episode,Dr. Dre Featuring Snoop Dogg,11
2000-08-01,2000,8,27,Separated,Avant,15
2000-08-01,2000,8,28,I Wanna Be With You,Mandy Moore,8
2000-08-01,2000,8,29,Big Pimpin',Jay-Z Featuring UGK,16
2000-08-01,2000,8,30,The Real Slim Shady,Eminem,14
2000-08-01,2000,8,31,What'Chu Like,Da Brat Featuring Tyrese,10
2000-08-01,2000,8,32,Purest Of Pain (A Puro Dolor),Son by Four,18
2000-08-01,2000,8,33,Wonderful,Everclear,5
2000-08-01,2000,8,34,I Try,Macy Gray,25
2000-08-01,2000,8,35,I Hope You Dance,Lee Ann Womack,13
2000-08-01,2000,8,36,I Will Love Again,Lara Fabian,9
2000-08-01,2000,8,37,What About Now,Lonestar,9
2000-08-01,2000,8,38,That's The Way,Jo Dee Messina,7
2000-08-01,2000,8,39,Smooth,Santana Featuring Rob Thomas,54
2000-08-01,2000,8,40,Where I Wanna Be,Donell Jones,16
2000-08-01,2000,8,41,Prayin' For Daylight,Rascal Flatts,14
2000-08-01,2000,8,42,Amazed,Lonestar,53
2000-08-01,2000,8,43,Dance Tonight,Lucy Pearl,12
2000-08-01,2000,8,44,It Must Be Love,Alan Jackson,7
2000-08-01,2000,8,45,Swear It Again,Westlife,19
2000-08-01,2000,8,46,Thong Song,Sisqo,28
2000-08-01,2000,8,47,Maria Maria,Santana Featuring The Product G&B,26
2000-08-01,2000,8,48,Simple Kind Of Life,No Doubt,6
2000-08-01,2000,8,49,Oops!...I Did It Again,Britney Spears,16
2000-08-01,2000,8,50,Yes!,Chad Brock,18
2000-08-01,2000,8,51,Flowers On The Wall,Eric Heatherly,15
2000-08-01,2000,8,52,Could I Have This Kiss Forever,Whitney Houston & Enrique Iglesias,8
2000-08-01,2000,8,53,I'll Be,Reba McEntire,13
2000-08-01,2000,8,54,Whatever,Ideal Featuring Lil' Mo,9
2000-08-01,2000,8,55,One Voice,Billy Gilman,8
2000-08-01,2000,8,56,Faded,SoulDecision Featuring Thrust,5
2000-08-01,2000,8,57,Come On Over Baby (All I Want Is You),Christina Aguilera,1
2000-08-01,2000,8,58,Taking You Home,Don Henley,7
2000-08-01,2000,8,59,Change Your Mind,Sister Hazel,4
2000-08-01,2000,8,60,No Matter What They Say,Lil' Kim,4
2000-08-01,2000,8,61,I Will...But,SHeDAISY,4
2000-08-01,2000,8,62,Broadway,Goo Goo Dolls,16
2000-08-01,2000,8,63,Crash And Burn,Savage Garden,18
2000-08-01,2000,8,64,As We Lay,Kelly Price,4
2000-08-01,2000,8,65,Cold Day In July,Dixie Chicks,7
2000-08-01,2000,8,66,Don't Think I'm Not,Kandi,1
2000-08-01,2000,8,67,I Wish,Carl Thomas,20
2000-08-01,2000,8,68,Better Off Alone,Alice Deejay,18
2000-08-01,2000,8,69,Just Be A Man About It,Toni Braxton,2
2000-08-01,2000,8,70,Some Things Never Change,Tim McGraw,13
2000-08-01,2000,8,71,Last Resort,Papa Roach,2
2000-08-01,2000,8,72,Californication,Red Hot Chili Peppers,2
2000-08-01,2000,8,73,Your Everything,Keith Urban,4
2000-08-01,2000,8,74,You'll Always Be Loved By Me,Brooks & Dunn,9
2000-08-01,2000,8,75,The Light,Common,1
2000-08-01,2000,8,76,The One,Backstreet Boys,11
2000-08-01,2000,8,77,Treat Her Like A Lady,Joe,1
2000-08-01,2000,8,78,Sour Girl,Stone Temple Pilots,5
2000-08-01,2000,8,79,What You Want,DMX Featuring Sisqo,6
2000-08-01,2000,8,80,When You Need My Love,Darryl Worley,9
2000-08-01,2000,8,81,I Think God Can Explain,Splender,9
2000-08-01,2000,8,82,Country Comes To Town,Toby Keith,1
2000-08-01,2000,8,83,Unconditional,Clay Davidson,20
2000-08-01,2000,8,84,With Arms Wide Open,Creed,13
2000-08-01,2000,8,85,Who Let The Dogs Out,Baha Men,3
2000-08-01,2000,8,86,Dance With Me,Debelah Morgan,2
2000-08-01,2000,8,87,I Disappear,Metallica,13
2000-08-01,2000,8,88,"Same Script, Different Cast",Whitney Houston & Deborah Cox,8
2000-08-01,2000,8,89,Callin' Me,Lil' Zane Featuring 112,2
2000-08-01,2000,8,90,The Chain Of Love,Clay Walker,17
2000-08-01,2000,8,91,Got It All,Eve & Jadakiss,4
2000-08-01,2000,8,92,Wobble Wobble,504 Boyz,17
2000-08-01,2000,8,93,Don't Call Me Baby,Madison Avenue,5
2000-08-01,2000,8,94,Shackles (Praise You),Mary Mary,20
2000-08-01,2000,8,95,Crybaby,Mariah Carey Featuring Snoop Dogg,7
2000-08-01,2000,8,96,West Side Story,LFO,1
2000-08-01,2000,8,97,Best Of Me,Mya Featuring Jadakiss,17
2000-08-01,2000,8,98,Cherchez LaGhost,Ghostface Killah,1
2000-08-01,2000,8,99,Take That,"Torrey Carter Featuring Missy ""Misdemeanor"" Elliott",7
2000-08-01,2000,8,100,Dancing Queen,A*Teens,5
2000-09-01,2000,9,1,Doesn't Really Matter,Janet,12
2000-09-01,2000,9,2,Incomplete,Sisqo,11
2000-09-01,2000,9,3,"Jumpin', Jumpin'",Destiny's Child,17
2000-09-01,2000,9,4,Bent,Matchbox Twenty,19
2000-09-01,2000,9,5,No More,Ruff Endz,10
2000-09-01,2000,9,6,I Wanna Know,Joe,36
2000-09-01,2000,9,7,Kryptonite,3 Doors Down,22
2000-09-01,2000,9,8,Wifey,Next,15
2000-09-01,2000,9,9,Absolutely (Story Of A Girl),Nine Days,18
2000-09-01,2000,9,10,It's Gonna Be Me,*NSYNC,18
2000-09-01,2000,9,11,(Hot S**t) Country Grammar,Nelly,19
2000-09-01,2000,9,12,I Need You,LeAnn Rimes,15
2000-09-01,2000,9,13,Try Again,Aaliyah,25
2000-09-01,2000,9,14,Music,Madonna,4
2000-09-01,2000,9,15,He Wasn't Man Enough,Toni Braxton,25
2000-09-01,2000,9,16,Higher,Creed,44
2000-09-01,2000,9,17,Back Here,BBMak,19
2000-09-01,2000,9,18,Everything You Want,Vertical Horizon,33
2000-09-01,2000,9,19,Desert Rose,Sting Featuring Cheb Mami,17
2000-09-01,2000,9,20,Let's Get Married,Jagged Edge,18
2000-09-01,2000,9,21,Callin' Me,Lil' Zane Featuring 112,6
2000-09-01,2000,9,22,Wonderful,Everclear,9
2000-09-01,2000,9,23,Come On Over Baby (All I Want Is You),Christina Aguilera,5
2000-09-01,2000,9,24,Bounce With Me,Lil Bow Wow Featuring Xscape,3
2000-09-01,2000,9,25,Faded,SoulDecision Featuring Thrust,9
2000-09-01,2000,9,26,Lucky,Britney Spears,4
2000-09-01,2000,9,27,I Think I'm In Love With You,Jessica Simpson,10
2000-09-01,2000,9,28,Purest Of Pain (A Puro Dolor),Son by Four,22
2000-09-01,2000,9,29,You Sang To Me,Marc Anthony,28
